"sample_ID,N,10,0","COUNT,N,10,0","AREA,N,19,11","MIN,N,19,11","MAX,N,19,11","RANGE,N,19,11","MEAN,N,19,11","STD,N,19,11","SUM,N,19,11"
7691,1,1000000,0.807755053,0.807755053,0,0.807755053,0,0.807755053
7692,1,1000000,0.798049613,0.798049613,0,0.798049613,0,0.798049613
7693,1,1000000,0.793261427,0.793261427,0,0.793261427,0,0.793261427
7694,1,1000000,0.794729293,0.794729293,0,0.794729293,0,0.794729293
7695,1,1000000,0.792869178,0.792869178,0,0.792869178,0,0.792869178
7696,1,1000000,0.880379523,0.880379523,0,0.880379523,0,0.880379523
7697,1,1000000,0.808886588,0.808886588,0,0.808886588,0,0.808886588
7698,1,1000000,1,1,0,1,0,1
7699,1,1000000,0.813657567,0.813657567,0,0.813657567,0,0.813657567
7700,1,1000000,0.886104208,0.886104208,0,0.886104208,0,0.886104208
7701,1,1000000,0.77508943,0.77508943,0,0.77508943,0,0.77508943
7702,1,1000000,0.872352315,0.872352315,0,0.872352315,0,0.872352315
7703,1,1000000,0.772555364,0.772555364,0,0.772555364,0,0.772555364
7704,1,1000000,1,1,0,1,0,1
7705,1,1000000,1,1,0,1,0,1
7706,1,1000000,0.664130911,0.664130911,0,0.664130911,0,0.664130911
7707,1,1000000,0.809016452,0.809016452,0,0.809016452,0,0.809016452
7708,1,1000000,0.879830363,0.879830363,0,0.879830363,0,0.879830363
7709,1,1000000,0.742997309,0.742997309,0,0.742997309,0,0.742997309
7710,1,1000000,0.999916651,0.999916651,0,0.999916651,0,0.999916651
7711,1,1000000,0.788032282,0.788032282,0,0.788032282,0,0.788032282
7712,1,1000000,0.912846966,0.912846966,0,0.912846966,0,0.912846966
7713,1,1000000,0.773216258,0.773216258,0,0.773216258,0,0.773216258
7714,1,1000000,0.883457421,0.883457421,0,0.883457421,0,0.883457421
7715,1,1000000,0.786959538,0.786959538,0,0.786959538,0,0.786959538
7716,1,1000000,0.781735007,0.781735007,0,0.781735007,0,0.781735007
7717,1,1000000,0.778919582,0.778919582,0,0.778919582,0,0.778919582
7718,1,1000000,0.8817054,0.8817054,0,0.8817054,0,0.8817054
7719,1,1000000,0.957726818,0.957726818,0,0.957726818,0,0.957726818
7720,1,1000000,0.870929652,0.870929652,0,0.870929652,0,0.870929652
7721,1,1000000,0.775406633,0.775406633,0,0.775406633,0,0.775406633
7722,1,1000000,0.770561901,0.770561901,0,0.770561901,0,0.770561901
7723,1,1000000,0.924550478,0.924550478,0,0.924550478,0,0.924550478
7724,1,1000000,0.777825427,0.777825427,0,0.777825427,0,0.777825427
7725,1,1000000,0.789211175,0.789211175,0,0.789211175,0,0.789211175
7726,1,1000000,0.884622581,0.884622581,0,0.884622581,0,0.884622581
7727,1,1000000,0.888862159,0.888862159,0,0.888862159,0,0.888862159
7728,1,1000000,0.627451771,0.627451771,0,0.627451771,0,0.627451771
7729,1,1000000,0.877329955,0.877329955,0,0.877329955,0,0.877329955
7730,1,1000000,0.849347981,0.849347981,0,0.849347981,0,0.849347981
7731,1,1000000,0.845051502,0.845051502,0,0.845051502,0,0.845051502
7732,1,1000000,0.939319437,0.939319437,0,0.939319437,0,0.939319437
7733,1,1000000,0.865592589,0.865592589,0,0.865592589,0,0.865592589
7734,1,1000000,0.955988805,0.955988805,0,0.955988805,0,0.955988805
7735,1,1000000,0.934214567,0.934214567,0,0.934214567,0,0.934214567
7736,1,1000000,0.856287762,0.856287762,0,0.856287762,0,0.856287762
7737,1,1000000,0.977854709,0.977854709,0,0.977854709,0,0.977854709
7738,1,1000000,0.920137258,0.920137258,0,0.920137258,0,0.920137258
7739,1,1000000,0.951886897,0.951886897,0,0.951886897,0,0.951886897
7740,1,1000000,0.905360769,0.905360769,0,0.905360769,0,0.905360769
7741,1,1000000,0.868707703,0.868707703,0,0.868707703,0,0.868707703
7742,1,1000000,0.897687503,0.897687503,0,0.897687503,0,0.897687503
7743,1,1000000,0.794808183,0.794808183,0,0.794808183,0,0.794808183
7744,1,1000000,0.862611113,0.862611113,0,0.862611113,0,0.862611113
7745,1,1000000,0.832028519,0.832028519,0,0.832028519,0,0.832028519
7746,1,1000000,0.787639264,0.787639264,0,0.787639264,0,0.787639264
7747,1,1000000,0.778763859,0.778763859,0,0.778763859,0,0.778763859
7748,1,1000000,0.633887079,0.633887079,0,0.633887079,0,0.633887079
7749,1,1000000,0.773779725,0.773779725,0,0.773779725,0,0.773779725
7750,1,1000000,0.769439085,0.769439085,0,0.769439085,0,0.769439085
7751,1,1000000,0.708992893,0.708992893,0,0.708992893,0,0.708992893
7752,1,1000000,0.817635185,0.817635185,0,0.817635185,0,0.817635185
7753,1,1000000,0.795383557,0.795383557,0,0.795383557,0,0.795383557
7754,1,1000000,0.990288009,0.990288009,0,0.990288009,0,0.990288009
7755,1,1000000,0.880642647,0.880642647,0,0.880642647,0,0.880642647
7756,1,1000000,1,1,0,1,0,1
7757,1,1000000,0.882550252,0.882550252,0,0.882550252,0,0.882550252
7758,1,1000000,0.875735186,0.875735186,0,0.875735186,0,0.875735186
7759,1,1000000,0.998644413,0.998644413,0,0.998644413,0,0.998644413
7760,1,1000000,0.887294771,0.887294771,0,0.887294771,0,0.887294771
7761,1,1000000,0.813072081,0.813072081,0,0.813072081,0,0.813072081
7762,1,1000000,0.888734177,0.888734177,0,0.888734177,0,0.888734177
7763,1,1000000,0.81819706,0.81819706,0,0.81819706,0,0.81819706
7764,1,1000000,0.798214956,0.798214956,0,0.798214956,0,0.798214956
7765,1,1000000,0.802773657,0.802773657,0,0.802773657,0,0.802773657
7769,1,1000000,0.920402391,0.920402391,0,0.920402391,0,0.920402391
7770,1,1000000,0.864158946,0.864158946,0,0.864158946,0,0.864158946
7771,1,1000000,0.868046777,0.868046777,0,0.868046777,0,0.868046777
7772,1,1000000,0.831167695,0.831167695,0,0.831167695,0,0.831167695
7773,1,1000000,0.666434868,0.666434868,0,0.666434868,0,0.666434868
7774,1,1000000,0.659786456,0.659786456,0,0.659786456,0,0.659786456
7775,1,1000000,0.852068707,0.852068707,0,0.852068707,0,0.852068707
7776,1,1000000,0.599096742,0.599096742,0,0.599096742,0,0.599096742
7777,1,1000000,0.690454419,0.690454419,0,0.690454419,0,0.690454419
7778,1,1000000,0.840528377,0.840528377,0,0.840528377,0,0.840528377
7779,1,1000000,0.849178189,0.849178189,0,0.849178189,0,0.849178189
7780,1,1000000,0.696048082,0.696048082,0,0.696048082,0,0.696048082
7781,1,1000000,0.761975016,0.761975016,0,0.761975016,0,0.761975016
7782,1,1000000,0.807929683,0.807929683,0,0.807929683,0,0.807929683
7783,1,1000000,0.514901678,0.514901678,0,0.514901678,0,0.514901678
7784,1,1000000,0.722683034,0.722683034,0,0.722683034,0,0.722683034
7785,1,1000000,0.92731525,0.92731525,0,0.92731525,0,0.92731525
7786,1,1000000,0.82554191,0.82554191,0,0.82554191,0,0.82554191
7787,1,1000000,0.437461049,0.437461049,0,0.437461049,0,0.437461049
7788,1,1000000,0.577086791,0.577086791,0,0.577086791,0,0.577086791
7789,1,1000000,0.795540793,0.795540793,0,0.795540793,0,0.795540793
7790,1,1000000,0.828896427,0.828896427,0,0.828896427,0,0.828896427
7791,1,1000000,0.800977734,0.800977734,0,0.800977734,0,0.800977734
7792,1,1000000,0.961436768,0.961436768,0,0.961436768,0,0.961436768
7793,1,1000000,0.708404105,0.708404105,0,0.708404105,0,0.708404105
7794,1,1000000,0.881805582,0.881805582,0,0.881805582,0,0.881805582
7795,1,1000000,0.897557796,0.897557796,0,0.897557796,0,0.897557796
7796,1,1000000,0.834062652,0.834062652,0,0.834062652,0,0.834062652
7797,1,1000000,0.865479967,0.865479967,0,0.865479967,0,0.865479967
7798,1,1000000,0.911176857,0.911176857,0,0.911176857,0,0.911176857
7799,1,1000000,0.784974058,0.784974058,0,0.784974058,0,0.784974058
7800,1,1000000,0.774290549,0.774290549,0,0.774290549,0,0.774290549
7801,1,1000000,0.681306411,0.681306411,0,0.681306411,0,0.681306411
7802,1,1000000,0.825967382,0.825967382,0,0.825967382,0,0.825967382
7803,1,1000000,0.80667978,0.80667978,0,0.80667978,0,0.80667978
7804,1,1000000,0.794564688,0.794564688,0,0.794564688,0,0.794564688
7805,1,1000000,0.814276056,0.814276056,0,0.814276056,0,0.814276056
7806,1,1000000,0.878876654,0.878876654,0,0.878876654,0,0.878876654
7807,1,1000000,0.905403711,0.905403711,0,0.905403711,0,0.905403711
7808,1,1000000,0.840787592,0.840787592,0,0.840787592,0,0.840787592
7809,1,1000000,0.841248076,0.841248076,0,0.841248076,0,0.841248076
7810,1,1000000,0.882380242,0.882380242,0,0.882380242,0,0.882380242
7811,1,1000000,0.760895263,0.760895263,0,0.760895263,0,0.760895263
7812,1,1000000,0.796849382,0.796849382,0,0.796849382,0,0.796849382
7813,1,1000000,0.753163219,0.753163219,0,0.753163219,0,0.753163219
7814,1,1000000,0.999659032,0.999659032,0,0.999659032,0,0.999659032
7815,1,1000000,0.871644252,0.871644252,0,0.871644252,0,0.871644252
7816,1,1000000,0.867892781,0.867892781,0,0.867892781,0,0.867892781
7817,1,1000000,0.862844174,0.862844174,0,0.862844174,0,0.862844174
7818,1,1000000,0.790754371,0.790754371,0,0.790754371,0,0.790754371
7819,1,1000000,0.830028039,0.830028039,0,0.830028039,0,0.830028039
7820,1,1000000,0.850337222,0.850337222,0,0.850337222,0,0.850337222
7821,1,1000000,0.904984057,0.904984057,0,0.904984057,0,0.904984057
7822,1,1000000,0.862488164,0.862488164,0,0.862488164,0,0.862488164
7823,1,1000000,0.886917982,0.886917982,0,0.886917982,0,0.886917982
7824,1,1000000,0.888829887,0.888829887,0,0.888829887,0,0.888829887
7825,1,1000000,0.843552168,0.843552168,0,0.843552168,0,0.843552168
7826,1,1000000,0.573003036,0.573003036,0,0.573003036,0,0.573003036
7827,1,1000000,0.842461788,0.842461788,0,0.842461788,0,0.842461788
7828,1,1000000,0.870240261,0.870240261,0,0.870240261,0,0.870240261
7829,1,1000000,0.851588185,0.851588185,0,0.851588185,0,0.851588185
7830,1,1000000,0.755536188,0.755536188,0,0.755536188,0,0.755536188
7831,1,1000000,0.797850969,0.797850969,0,0.797850969,0,0.797850969
7832,1,1000000,0.844605541,0.844605541,0,0.844605541,0,0.844605541
7833,1,1000000,0.899534124,0.899534124,0,0.899534124,0,0.899534124
7834,1,1000000,0.872216382,0.872216382,0,0.872216382,0,0.872216382
7835,1,1000000,0.879364864,0.879364864,0,0.879364864,0,0.879364864
7836,1,1000000,0.740163396,0.740163396,0,0.740163396,0,0.740163396
7837,1,1000000,0.745626883,0.745626883,0,0.745626883,0,0.745626883
7838,1,1000000,1,1,0,1,0,1
7839,1,1000000,0.850511992,0.850511992,0,0.850511992,0,0.850511992
7840,1,1000000,0.754800587,0.754800587,0,0.754800587,0,0.754800587
7841,1,1000000,0.839439494,0.839439494,0,0.839439494,0,0.839439494
7842,1,1000000,1,1,0,1,0,1
7843,1,1000000,0.82927496,0.82927496,0,0.82927496,0,0.82927496
7844,1,1000000,0.854195741,0.854195741,0,0.854195741,0,0.854195741
7845,1,1000000,0.891070757,0.891070757,0,0.891070757,0,0.891070757
7846,1,1000000,0.831697405,0.831697405,0,0.831697405,0,0.831697405
7847,1,1000000,0.869302434,0.869302434,0,0.869302434,0,0.869302434
7848,1,1000000,0.838422637,0.838422637,0,0.838422637,0,0.838422637
7849,1,1000000,0.834287968,0.834287968,0,0.834287968,0,0.834287968
7850,1,1000000,0.831773324,0.831773324,0,0.831773324,0,0.831773324
7851,1,1000000,0.879768587,0.879768587,0,0.879768587,0,0.879768587
7852,1,1000000,0.84375011,0.84375011,0,0.84375011,0,0.84375011
7853,1,1000000,0.872937167,0.872937167,0,0.872937167,0,0.872937167
7854,1,1000000,0.944457332,0.944457332,0,0.944457332,0,0.944457332
7855,1,1000000,0.887998345,0.887998345,0,0.887998345,0,0.887998345
7856,1,1000000,0.75309537,0.75309537,0,0.75309537,0,0.75309537
7857,1,1000000,0.882733258,0.882733258,0,0.882733258,0,0.882733258
7858,1,1000000,0.865338553,0.865338553,0,0.865338553,0,0.865338553
7860,1,1000000,1,1,0,1,0,1
7861,1,1000000,0.745774105,0.745774105,0,0.745774105,0,0.745774105
7862,1,1000000,0.844100456,0.844100456,0,0.844100456,0,0.844100456
7863,1,1000000,0.841380034,0.841380034,0,0.841380034,0,0.841380034
7864,1,1000000,1,1,0,1,0,1
7865,1,1000000,0.859202341,0.859202341,0,0.859202341,0,0.859202341
7866,1,1000000,1,1,0,1,0,1
7867,1,1000000,0.997722877,0.997722877,0,0.997722877,0,0.997722877
7868,1,1000000,0.83156992,0.83156992,0,0.83156992,0,0.83156992
7879,1,1000000,0.703905708,0.703905708,0,0.703905708,0,0.703905708
7880,1,1000000,0.74319708,0.74319708,0,0.74319708,0,0.74319708
7881,1,1000000,0.763625023,0.763625023,0,0.763625023,0,0.763625023
7882,1,1000000,0.826249867,0.826249867,0,0.826249867,0,0.826249867
7883,1,1000000,0.850464926,0.850464926,0,0.850464926,0,0.850464926
7884,1,1000000,0.763474782,0.763474782,0,0.763474782,0,0.763474782
7885,1,1000000,0.8467763,0.8467763,0,0.8467763,0,0.8467763
7886,1,1000000,0.942766625,0.942766625,0,0.942766625,0,0.942766625
7887,1,1000000,0.754698357,0.754698357,0,0.754698357,0,0.754698357
7888,1,1000000,0.743549662,0.743549662,0,0.743549662,0,0.743549662
7889,1,1000000,0.843283576,0.843283576,0,0.843283576,0,0.843283576
7890,1,1000000,0.763255907,0.763255907,0,0.763255907,0,0.763255907
7891,1,1000000,0.937832389,0.937832389,0,0.937832389,0,0.937832389
7892,1,1000000,0.761354218,0.761354218,0,0.761354218,0,0.761354218
7893,1,1000000,0.869283347,0.869283347,0,0.869283347,0,0.869283347
7894,1,1000000,0.73410008,0.73410008,0,0.73410008,0,0.73410008
7895,1,1000000,0.690291841,0.690291841,0,0.690291841,0,0.690291841
7896,1,1000000,0.662689286,0.662689286,0,0.662689286,0,0.662689286
7897,1,1000000,0.648692591,0.648692591,0,0.648692591,0,0.648692591
7898,1,1000000,0.73079568,0.73079568,0,0.73079568,0,0.73079568
7899,1,1000000,0.717664457,0.717664457,0,0.717664457,0,0.717664457
7900,1,1000000,0.619458356,0.619458356,0,0.619458356,0,0.619458356
7901,1,1000000,0.716366399,0.716366399,0,0.716366399,0,0.716366399
7902,1,1000000,0.749637617,0.749637617,0,0.749637617,0,0.749637617
7903,1,1000000,0.744200411,0.744200411,0,0.744200411,0,0.744200411
7904,1,1000000,0.965042853,0.965042853,0,0.965042853,0,0.965042853
7905,1,1000000,0.792658114,0.792658114,0,0.792658114,0,0.792658114
7906,1,1000000,0.850793068,0.850793068,0,0.850793068,0,0.850793068
7907,1,1000000,0.847243927,0.847243927,0,0.847243927,0,0.847243927
7908,1,1000000,0.848901002,0.848901002,0,0.848901002,0,0.848901002
7909,1,1000000,0.810615341,0.810615341,0,0.810615341,0,0.810615341
7910,1,1000000,0.860765481,0.860765481,0,0.860765481,0,0.860765481
7911,1,1000000,0.824934587,0.824934587,0,0.824934587,0,0.824934587
7912,1,1000000,0.989555228,0.989555228,0,0.989555228,0,0.989555228
7913,1,1000000,0.920128586,0.920128586,0,0.920128586,0,0.920128586
7914,1,1000000,0.729930852,0.729930852,0,0.729930852,0,0.729930852
7915,1,1000000,0.774646962,0.774646962,0,0.774646962,0,0.774646962
7916,1,1000000,0.683016822,0.683016822,0,0.683016822,0,0.683016822
7917,1,1000000,1,1,0,1,0,1
7918,1,1000000,0.988749631,0.988749631,0,0.988749631,0,0.988749631
7919,1,1000000,0.929753075,0.929753075,0,0.929753075,0,0.929753075
7920,1,1000000,0.864131112,0.864131112,0,0.864131112,0,0.864131112
7921,1,1000000,0.849813951,0.849813951,0,0.849813951,0,0.849813951
7922,1,1000000,0.737751247,0.737751247,0,0.737751247,0,0.737751247
7923,1,1000000,0.744100506,0.744100506,0,0.744100506,0,0.744100506
7924,1,1000000,0.760642524,0.760642524,0,0.760642524,0,0.760642524
7925,1,1000000,0.747467735,0.747467735,0,0.747467735,0,0.747467735
7926,1,1000000,0.76326916,0.76326916,0,0.76326916,0,0.76326916
7927,1,1000000,0.73783038,0.73783038,0,0.73783038,0,0.73783038
7928,1,1000000,0.895571793,0.895571793,0,0.895571793,0,0.895571793
7929,1,1000000,0.747502293,0.747502293,0,0.747502293,0,0.747502293
7930,1,1000000,0.853126535,0.853126535,0,0.853126535,0,0.853126535
7931,1,1000000,1,1,0,1,0,1
7932,1,1000000,0.922354273,0.922354273,0,0.922354273,0,0.922354273
7933,1,1000000,0.752242721,0.752242721,0,0.752242721,0,0.752242721
7934,1,1000000,0.847151206,0.847151206,0,0.847151206,0,0.847151206
7935,1,1000000,0.770927263,0.770927263,0,0.770927263,0,0.770927263
7936,1,1000000,0.74485051,0.74485051,0,0.74485051,0,0.74485051
7937,1,1000000,0.757168,0.757168,0,0.757168,0,0.757168
7938,1,1000000,0.858553719,0.858553719,0,0.858553719,0,0.858553719
7939,1,1000000,0.720825898,0.720825898,0,0.720825898,0,0.720825898
7940,1,1000000,0.937432408,0.937432408,0,0.937432408,0,0.937432408
7941,1,1000000,0.718695107,0.718695107,0,0.718695107,0,0.718695107
7942,1,1000000,0.85398838,0.85398838,0,0.85398838,0,0.85398838
7943,1,1000000,0.812461051,0.812461051,0,0.812461051,0,0.812461051
7944,1,1000000,0.768394433,0.768394433,0,0.768394433,0,0.768394433
7945,1,1000000,0.785236058,0.785236058,0,0.785236058,0,0.785236058
7946,1,1000000,0.775333571,0.775333571,0,0.775333571,0,0.775333571
7947,1,1000000,0.744518205,0.744518205,0,0.744518205,0,0.744518205
7948,1,1000000,0.770044171,0.770044171,0,0.770044171,0,0.770044171
7955,1,1000000,0.684064654,0.684064654,0,0.684064654,0,0.684064654
7956,1,1000000,0.872184049,0.872184049,0,0.872184049,0,0.872184049
7957,1,1000000,0.647628332,0.647628332,0,0.647628332,0,0.647628332
7958,1,1000000,0.942081228,0.942081228,0,0.942081228,0,0.942081228
7959,1,1000000,0.741165334,0.741165334,0,0.741165334,0,0.741165334
7960,1,1000000,0.568397305,0.568397305,0,0.568397305,0,0.568397305
7981,1,1000000,0.841313365,0.841313365,0,0.841313365,0,0.841313365
7982,1,1000000,0.875767536,0.875767536,0,0.875767536,0,0.875767536
7983,1,1000000,0.865276784,0.865276784,0,0.865276784,0,0.865276784
7984,1,1000000,0.90016677,0.90016677,0,0.90016677,0,0.90016677
7985,1,1000000,0.834300604,0.834300604,0,0.834300604,0,0.834300604
7986,1,1000000,0.862046658,0.862046658,0,0.862046658,0,0.862046658
7987,1,1000000,0.883059693,0.883059693,0,0.883059693,0,0.883059693
7988,1,1000000,0.82982962,0.82982962,0,0.82982962,0,0.82982962
7989,1,1000000,0.96340631,0.96340631,0,0.96340631,0,0.96340631
7990,1,1000000,0.975307192,0.975307192,0,0.975307192,0,0.975307192
7991,1,1000000,0.84604306,0.84604306,0,0.84604306,0,0.84604306
7992,1,1000000,0.946093124,0.946093124,0,0.946093124,0,0.946093124
7993,1,1000000,0.125529744,0.125529744,0,0.125529744,0,0.125529744
7994,1,1000000,0.727711785,0.727711785,0,0.727711785,0,0.727711785
7995,1,1000000,0.7508742,0.7508742,0,0.7508742,0,0.7508742
7996,1,1000000,0.757723201,0.757723201,0,0.757723201,0,0.757723201
7997,1,1000000,0.806792237,0.806792237,0,0.806792237,0,0.806792237
7998,1,1000000,0.485167617,0.485167617,0,0.485167617,0,0.485167617
7999,1,1000000,0.674564881,0.674564881,0,0.674564881,0,0.674564881
8000,1,1000000,0.844861566,0.844861566,0,0.844861566,0,0.844861566
8001,1,1000000,0.178235162,0.178235162,0,0.178235162,0,0.178235162
8002,1,1000000,0.635628416,0.635628416,0,0.635628416,0,0.635628416
8003,1,1000000,0.833901723,0.833901723,0,0.833901723,0,0.833901723
8004,1,1000000,0.769991146,0.769991146,0,0.769991146,0,0.769991146
8005,1,1000000,0.609847763,0.609847763,0,0.609847763,0,0.609847763
8006,1,1000000,0.596621716,0.596621716,0,0.596621716,0,0.596621716
8007,1,1000000,0.683818699,0.683818699,0,0.683818699,0,0.683818699
8008,1,1000000,0.997169918,0.997169918,0,0.997169918,0,0.997169918
8009,1,1000000,0.514595373,0.514595373,0,0.514595373,0,0.514595373
8010,1,1000000,0.449808145,0.449808145,0,0.449808145,0,0.449808145
8011,1,1000000,0.999749738,0.999749738,0,0.999749738,0,0.999749738
8012,1,1000000,0.927759479,0.927759479,0,0.927759479,0,0.927759479
8013,1,1000000,0.943632557,0.943632557,0,0.943632557,0,0.943632557
8014,1,1000000,0.938932551,0.938932551,0,0.938932551,0,0.938932551
8015,1,1000000,0.952250491,0.952250491,0,0.952250491,0,0.952250491
8016,1,1000000,0.881935111,0.881935111,0,0.881935111,0,0.881935111
8017,1,1000000,0.76347689,0.76347689,0,0.76347689,0,0.76347689
8018,1,1000000,0.861459718,0.861459718,0,0.861459718,0,0.861459718
8019,1,1000000,0.948130564,0.948130564,0,0.948130564,0,0.948130564
8020,1,1000000,0.860955537,0.860955537,0,0.860955537,0,0.860955537
8021,1,1000000,0.934221363,0.934221363,0,0.934221363,0,0.934221363
8022,1,1000000,0.852520429,0.852520429,0,0.852520429,0,0.852520429
8023,1,1000000,0.883118158,0.883118158,0,0.883118158,0,0.883118158
8026,1,1000000,0.884169534,0.884169534,0,0.884169534,0,0.884169534
8027,1,1000000,0.828379216,0.828379216,0,0.828379216,0,0.828379216
8028,1,1000000,0.675439532,0.675439532,0,0.675439532,0,0.675439532
8029,1,1000000,0.875752124,0.875752124,0,0.875752124,0,0.875752124
8030,1,1000000,0.854038458,0.854038458,0,0.854038458,0,0.854038458
8031,1,1000000,0.931337092,0.931337092,0,0.931337092,0,0.931337092
8032,1,1000000,0.85214459,0.85214459,0,0.85214459,0,0.85214459
