"SITE_id" "LONG" "LAT"
41823302 7.93845 52.80906
41823256 7.95771 52.3959
41783342 7.86159 53.16732
41783270 7.89302 52.52063
41743306 7.8181 52.8429
41683282 7.74027 52.62569
41683260 7.75032 52.42808
41643360 7.6438 53.32453
41623280 7.65264 52.60602
41603320 7.60326 52.9646
41603306 7.61039 52.83895
41583286 7.59064 52.65873
41543310 7.51913 52.87308
41503390 7.41731 53.59021
41483304 7.4335 52.81731
41463396 7.35405 53.6428
41463292 7.41026 52.70891
41463270 7.42184 52.51137
41463266 7.42393 52.47544
41423294 7.34998 52.72559
41423252 7.37256 52.34843
41403316 7.3081 52.92232
41383342 7.26386 53.15527
41363386 7.20772 53.5497
41323282 7.20865 52.61449
41323278 7.21153 52.57832
41303268 7.18752 52.48788
41283256 7.16489 52.37967
41263244 7.14377 52.27123
41243294 7.08376 52.71939
41223280 7.06262 52.59408
41223268 7.0685 52.48462
41103284 6.8843 52.62418
41083280 6.85618 52.58773
40923108 6.73396 51.03723
40843158 6.58687 51.48285
40843122 6.61082 51.15966
40723136 6.42976 51.28026
40703132 6.40391 51.24343
40663140 6.34096 51.31344
40623160 6.26902 51.49112
40563176 6.17049 51.63202
41163064 7.10062 50.65118
41123088 7.03042 50.86531
40963080 6.80814 50.7874
40943070 6.78607 50.69686
40903100 6.71024 50.96427
40823080 6.60989 50.78183
40783066 6.56266 50.65439
40743104 6.48045 50.99355
40743090 6.4902 50.86824
40703108 6.42064 51.02798
40543118 6.18552 51.1105
40523108 6.16444 51.0199
40523090 6.17766 50.85765
42003184 8.2478 51.75326
41963186 8.18964 51.77035
41903206 8.09264 51.94875
41903188 8.10138 51.78669
41903184 8.10444 51.751
41883208 8.06495 51.96607
41863206 8.0363 51.94772
41823216 7.97419 52.03654
41783204 7.92087 51.92774
41763196 7.89513 51.85538
41583214 7.62548 52.01207
41543238 7.55549 52.22645
41503188 7.52187 51.77615
41423230 7.38416 52.15088
41423186 7.4073 51.75553
41383234 7.32364 52.18549
41363202 7.31171 51.89745
41363184 7.32138 51.7358
41283194 7.20004 51.82293
41243222 7.1263 52.07413
41243198 7.13978 51.85743
41163214 7.01593 51.9983
41163190 7.02847 51.7827
41083226 6.89094 52.10276
41083172 6.92363 51.61812
41063204 6.8752 51.90431
41023194 6.82419 51.81276
40763196 6.44589 51.82045
42683204 9.22925 51.94355
42603190 9.11537 51.81694
42543248 9.01717 52.33737
42483226 8.93376 52.139
42343226 8.72928 52.13694
42263224 8.61302 52.11771
42243196 8.59182 51.86579
42223242 8.54936 52.2789
42083188 8.36208 51.79087
42063196 8.33049 51.86232
42003202 8.24165 51.91511
41963216 8.17809 52.03992
41923212 8.12132 52.00295
42123178 8.42319 51.70184
42043156 8.31513 51.50256
41943172 8.16785 51.64408
41763142 7.91746 51.37025
41723166 7.84993 51.58483
41663160 7.76606 51.52931
41543112 7.61558 51.0947
41523178 7.55569 51.687
41783032 7.98928 50.38242
41642964 7.82042 49.76759
41343028 7.37373 50.33345
41323026 7.34598 50.31561
41223034 7.20146 50.38383
41122980 7.09071 49.89523
41003008 6.90763 50.14225
40902992 6.77756 49.99476
40882988 6.75216 49.95803
40723010 6.515 50.14904
40662978 6.45254 49.85908
42082918 8.44448 49.3642
42042940 8.38294 49.56121
42042930 8.38586 49.47129
42002968 8.31893 49.81213
41982974 8.28921 49.86564
41962982 8.25881 49.93712
41962952 8.2685 49.66746
41962892 8.28756 49.12802
41922964 8.20917 49.77445
41922942 8.21644 49.5767
41922892 8.23278 49.12715
41902954 8.18479 49.68414
41802956 8.04559 49.69981
41782888 8.04252 49.08805
41602946 7.77243 49.60476
41602942 7.77425 49.56886
41522944 7.66284 49.58461
41462950 7.57754 49.63658
41422910 7.54021 49.27598
45583106 13.37866 51.01602
45583100 13.37475 50.96214
45563108 13.35149 51.03479
45523068 13.26982 50.67686
45503080 13.24842 50.78583
44923066 12.42041 50.67981
46623118 14.86932 51.07144
46483136 14.68621 51.24061
46443124 14.61818 51.13529
46423126 14.5915 51.15437
46403134 14.57006 51.22723
46403130 14.56652 51.19135
46323144 14.46648 51.32238
46063090 14.04925 50.8505
45823146 13.7494 51.36457
45483118 13.24382 51.12783
45403142 13.14434 51.34646
45103156 12.72145 51.48301
45003106 12.55253 51.03716
44983158 12.55012 51.50506
44923152 12.46054 51.45282
44763142 12.22647 51.36667
44763132 12.22174 51.27778
45203194 12.88695 51.8208
45043172 12.6443 51.62881
44983194 12.56806 51.82822
44763262 12.28019 52.44494
44703256 12.18796 52.39324
44703212 12.17253 51.99807
44703158 12.14676 51.51301
44683172 12.12374 51.63926
44663180 12.0985 51.71151
44643268 12.10602 52.50248
44603256 12.04208 52.39593
44603242 12.04045 52.26812
44603224 12.02837 52.10851
44583168 11.9774 51.60648
44583118 11.95879 51.15611
44563210 11.9652 51.98383
44543250 11.95159 52.34434
44543196 11.92974 51.85921
44523126 11.87564 51.22992
44503226 11.88328 52.12881
44483222 11.85218 52.09336
44483198 11.84707 51.8782
44483176 11.83709 51.67995
44483114 11.81382 51.12295
44463286 11.84787 52.66877
44443270 11.81245 52.52544
44443234 11.799279 52.20204
44443230 11.797831 52.166104
44423202 11.75874 51.915
44423134 11.73525 51.30401
44403196 11.72193 51.86258
44403172 11.71939 51.64613
44383228 11.709474 52.149434
44383218 11.706046 52.05959
44383200 11.69989 51.89789
44383116 11.67202 51.1431
44363142 11.6518 51.37715
44343140 11.62246 51.35959
44303234 11.594547 52.204971
44303198 11.58294 51.8814
44283232 11.564668 52.187391
44283190 11.55159 51.81002
44263288 11.55297 52.6909
44263162 11.51418 51.55879
44263126 11.50319 51.23541
44263122 11.50294 51.2014
44243206 11.49834 51.95454
44243166 11.48651 51.59513
44223208 11.46983 51.97288
44223172 11.45938 51.64941
44223124 11.44568 51.21804
44203300 11.47072 52.80005
44203224 11.445386 52.116997
44203182 11.4333 51.73961
44203146 11.42313 51.4161
44183232 11.418473 52.189231
44183124 11.38844 51.21877
44163248 11.39376 52.33332
44163234 11.389792 52.207548
44163212 11.383667 52.009871
44143154 11.33905 51.48903
44123180 11.31632 51.72306
44063224 11.24105 52.11934
44063202 11.23548 51.92163
44003286 11.16747 52.67744
43983212 11.12126 52.0129
43943276 11.0771 52.58832
43843282 10.93076 52.64346
43863456 10.99597 54.20665
43743460 10.81283 54.24397
43723450 10.7792 54.15183
43723446 10.77896 54.11903
43663404 10.68192 53.74148
43643430 10.65523 53.97527
43583446 10.56574 54.1195
43563412 10.53131 53.81412
43563394 10.52927 53.65237
43523382 10.46762 53.5448
43503456 10.44438 54.20986
43483398 10.40863 53.68879
43463466 10.38391 54.29993
43443418 10.34957 53.8687
43343458 10.19933 54.22845
43263454 10.07654 54.19269
43203412 9.98482 53.81527
43183482 9.95373 54.44433
43183468 9.95391 54.3185
43183428 9.9546 53.95887
43163458 9.9233 54.22865
43123506 9.86058 54.65989
43123480 9.86135 54.42626
43043486 9.73781 54.47999
43043432 9.74086 53.99474
43023478 9.70747 54.40801
42983458 9.64741 54.22813
42903508 9.51957 54.67707
42903482 9.5223 54.44338
42843442 9.43472 54.08356
42843412 9.43836 53.81399
42763458 9.3102 54.2267
42723522 9.23831 54.80142
42683482 9.18331 54.44161
42663520 9.14543 54.78285
42603492 9.05802 54.53061
42503522 8.89638 54.79887
44923084 12.42917 50.84253
44823082 12.28605 50.8259
44623090 12.00471 50.90406
44563098 11.92203 50.978
44503046 11.81874 50.51148
44483096 11.80781 50.96124
44403106 11.69754 51.05214
44383098 11.66585 50.98064
44383092 11.66427 50.92743
44343058 11.59542 50.62177
44243098 11.46765 50.98318
44223082 11.43462 50.84068
44203134 11.41981 51.30828
44103118 11.27257 51.16586
43923118 11.01531 51.16854
43783100 10.81214 51.00846
43743118 10.75852 51.17047
43723032 10.71722 50.39775
43723014 10.7148 50.23593
43703130 10.70293 51.27885
43683100 10.66966 51.00937
43623094 10.5844 50.9559
43583104 10.52762 51.04607
43563124 10.50097 51.22598
43543126 10.47261 51.24403
43503136 10.41611 51.33417
43483092 10.38492 50.93875
43443126 10.32937 51.24457
43403140 10.27284 51.37054
43323106 10.15691 51.06513
44703666 12.39232 56.07538
44643646 12.28489 55.89769
44643622 12.27482 55.68287
44563656 12.16418 55.98958
44483636 12.02505 55.812
44403654 11.90501 55.975783
44703576 12.34228 55.26711
44623590 12.22448 55.39526
44563620 12.14437 55.6663
44563584 12.12708 55.34302
44483522 11.97374 54.78814
44443554 11.92507 55.07657
44423562 11.89724 55.14888
44403604 11.88357 55.52666
44363574 11.80804 55.25806
44303572 11.71297 55.24143
44283610 11.69832 55.58136
44283592 11.6893 55.42143
44263576 11.65163 55.2782
44243526 11.60231 54.82943
44203578 11.55779 55.2979
44163626 11.51242 55.72978
44163598 11.50438 55.47658
44143586 11.46616 55.37039
44143514 11.44299 54.72348
44123522 11.41442 54.79578
44103586 11.40403 55.37222
44103574 11.39937 55.26329
44083626 11.38599 55.73423
44023602 11.28328 55.51626
44023516 11.2574 54.74348
43943536 11.13827 54.92442
43903626 11.09786 55.73371
43903522 11.07255 54.79918
43623554 10.64184 55.08968
43583564 10.58055 55.17987
43543590 10.52079 55.41378
43483606 10.43136 55.55793
43483584 10.42556 55.36023
43483566 10.42412 55.19968
43443572 10.36141 55.25248
43403600 10.30005 55.50512
43403558 10.29765 55.12691
43403554 10.29745 55.09093
43343566 10.20415 55.19883
43303584 10.14189 55.36089
43303570 10.1397 55.23328
43283592 10.1105 55.43278
43263580 10.07849 55.3246
43203586 9.98425 55.37888
43163598 9.9209 55.48515
43123588 9.8581 55.39679
43083598 9.79488 55.48602
42923574 9.54397 55.27022
42863582 9.44852 55.34163
42783592 9.32113 55.43098
42763548 9.29646 55.03542
42763534 9.29864 54.90962
42703532 9.20551 54.89108
42663640 9.12216 55.86118
42663568 9.13627 55.21416
42643536 9.11123 54.9264
42603610 9.03303 55.59089
42603574 9.04081 55.2674
42603550 9.04592 55.05174
42583542 9.01574 54.97956
42503572 8.88412 55.24811
42483628 8.83906 55.75091
42423564 8.76063 55.17511
42423550 8.76443 55.04929
42423538 8.76779 54.94147
42403614 8.71488 55.624
42403584 8.72354 55.35446
42303622 8.55235 55.69445
42123628 8.26486 55.74501
43663692 10.72687 56.32949
43623698 10.66319 56.38377
43583708 10.59988 56.47396
43363698 10.24264 56.38524
43343724 10.21156 56.61899
43323646 10.17428 55.92089
43303710 10.14599 56.49324
43283682 10.11281 56.24163
43223702 10.01635 56.42141
43223654 10.01479 55.98918
43203700 9.98382 56.40344
43183716 9.95126 56.54724
43143676 9.88728 56.18768
43103664 9.82348 56.07977
43063640 9.76058 55.86395
43063622 9.7618 55.7016
43043690 9.72552 56.31327
42983652 9.63198 55.97156
42943696 9.56346 56.36675
42943686 9.5645 56.27687
42903702 9.49828 56.42041
42883694 9.4667 56.34842
42863654 9.44194 55.98833
42843682 9.40371 56.24027
42763714 9.2694 56.52722
42723670 9.21253 56.1314
42683702 9.14192 56.41858
42683684 9.14552 56.25679
42683662 9.14978 56.0591
42663712 9.10747 56.50833
42623652 9.05577 55.96854
42583740 8.97087 56.75887
42583722 8.97523 56.59727
42583678 8.98566 56.20173
42563736 8.93923 56.72271
42543720 8.91073 56.57864
42543680 8.92087 56.21915
42503708 8.84894 56.47023
42463648 8.80097 55.9302
42443692 8.75632 56.32555
42443656 8.76658 56.00208
42403692 8.69187 56.3249
42363680 8.63097 56.21638
42323708 8.5572 56.46731
42303712 8.52281 56.50272
42263670 8.47339 56.12472
42223656 8.41427 55.9982
42223650 8.41649 55.94426
42223638 8.41878 55.83515
42103684 8.210709 56.247221
43383736 10.27744 56.72673
43343818 10.21649 57.46397
43343778 10.2143 57.10441
43343760 10.21518 56.94361
43303764 10.14787 56.97865
43303740 10.14702 56.7629
43263828 10.08341 57.55405
43263774 10.08234 57.06858
43223788 10.01641 57.19453
43183752 9.95086 56.87084
43183738 9.95102 56.74491
43163818 9.91678 57.46413
43163800 9.91715 57.30231
43143802 9.88395 57.32027
43143790 9.8843 57.21241
43143784 9.88415 57.15852
43083770 9.78613 57.03246
43043744 9.72204 56.79864
43043726 9.72343 56.63668
43023784 9.68637 57.15813
42963748 9.59085 56.83425
42923736 9.52679 56.72625
42903756 9.49168 56.90581
42843730 9.39702 56.6717
42423766 8.70168 56.99026
42363742 8.61102 56.77356
42203736 8.35195 56.7165
53463988 27.44416 57.85896
53424012 27.48084 58.07594
53344008 27.33211 58.05863
53343990 27.25607 57.90231
53303986 27.17373 57.87617
53244012 27.18431 58.11494
53223982 27.02604 57.85851
53063958 26.66624 57.6831
53024016 26.83766 58.19649
53004024 26.83556 58.26957
52884048 26.74029 58.50607
52864032 26.63842 58.36924
52804084 26.7572 58.83487
52804022 26.50424 58.29581
52684072 26.50219 58.75572
52684014 26.26605 58.24761
52664010 26.21688 58.21863
52664002 26.1847 58.14886
52624148 26.72293 59.4293
52583972 25.93483 57.90319
52524124 26.44963 59.24111
52524106 26.37414 59.08424
52524066 26.21129 58.73277
52523980 25.86702 57.98498
52504126 26.42395 59.26268
52504086 26.25736 58.91397
52444130 26.33811 59.30967
52444120 26.29387 59.22447
52404058 25.97659 58.69028
52324108 26.04268 59.14233
52264102 25.9158 59.10205
52264048 25.69993 58.63036
52224014 25.50077 58.34097
52164052 25.54248 58.68135
51864044 25.01148 58.6724
51724084 24.92573 59.04918
51684076 24.82407 58.98745
51604050 24.59481 58.77331
51444012 24.18795 58.46861
51364022 24.0887 58.57066
51104058 23.77477 58.93268
29022398 -7.58811 43.1839
28742344 -7.77851 42.65254
28742340 -7.76798 42.61779
28702278 -7.65172 42.06665
28682348 -7.860668 42.674781
28682284 -7.69098 42.11493
28602334 -7.91822 42.535356
28542382 -8.119968 42.94176
28482368 -8.153241 42.806551
28462348 -8.122486 42.627578
28022380 -8.734826 42.810018
28002400 -8.8154 42.97971
27942398 -8.88136 42.94879
30802376 -5.38548 43.34163
33062278 -2.44466 42.85044
32842278 -2.71014 42.81734
32822262 -2.70356 42.67213
32682270 -2.88748 42.7218
33982230 -1.2497 42.55351
33922242 -1.3424 42.65239
33882218 -1.34963 42.43297
33862232 -1.39755 42.55506
33842218 -1.39767 42.42755
33842210 -1.38404 42.3562
33842206 -1.37724 42.32054
33802252 -1.50429 42.72507
33762252 -1.55261 42.71957
33762184 -1.43563 42.11347
33722212 -1.53139 42.35761
33702188 -1.51415 42.14091
33702164 -1.47332 41.92691
33662254 -1.67675 42.72349
33662236 -1.64516 42.56314
33662182 -1.55167 42.08191
33622266 -1.74628 42.82475
33602260 -1.75977 42.76852
33602232 -1.71029 42.51913
33602218 -1.68575 42.39441
33582174 -1.63339 41.99949
33542244 -1.80365 42.61757
33542230 -1.77888 42.4929
33542204 -1.73289 42.26157
33442216 -1.87411 42.35407
33422250 -1.95891 42.65394
33402256 -1.99385 42.7045
33402246 -1.97579 42.61547
33302242 -2.08884 42.56549
33222252 -2.20337 42.64284
33182230 -2.21115 42.44126
33082252 -2.37185 42.62225
33162228 -2.23148 42.42054
32762234 -2.72216 42.41425
32702242 -2.80937 42.47617
32662242 -2.85735 42.47003
32622254 -2.9285 42.57045
32622246 -2.91302 42.49941
32622242 -2.90529 42.46389
32622236 -2.89372 42.41059
32602258 -2.96032 42.60286
32602250 -2.94476 42.53183
32582252 -2.97267 42.5465
32582246 -2.961 42.49322
32542260 -3.03633 42.6113
32542242 -3.00116 42.4515
32522260 -3.06038 42.60819
35342172 0.4748 42.20419
35202144 0.34702 41.93746
35182124 0.35152 41.75607
35162140 0.30499 41.89705
35142128 0.2982 41.78739
35062104 0.23742 41.56309
35042146 0.15313 41.93673
35042124 0.18472 41.74017
35022120 0.16694 41.70168
35022094 0.20429 41.46887
35002146 0.10535 41.93201
35002134 0.12277 41.82466
35002110 0.15758 41.6098
35002106 0.16335 41.57397
34982150 0.07561 41.96544
34982136 0.09609 41.84015
34982100 0.14826 41.51794
34962146 0.05759 41.92726
34962128 0.08396 41.76619
34942160 0.01306 42.05013
34942100 0.10081 41.5132
34922156 -0.0049 42.01197
34922116 0.05384 41.65405
34842126 -0.05594 41.73399
34842108 -0.02946 41.57292
34822164 -0.13643 42.07152
34822134 -0.09163 41.80319
34802162 -0.15736 42.05118
34782170 -0.19336 42.12031
34782164 -0.18426 42.06662
34782146 -0.15718 41.90566
34782138 -0.14516 41.83411
34782098 -0.08593 41.47622
34762168 -0.21425 42.09994
34762150 -0.18704 41.93898
34762142 -0.17504 41.86742
34762082 -0.08611 41.33064
34762064 -0.05983 41.16951
34742116 -0.15985 41.6324
34702166 -0.28297 42.07479
34702134 -0.2345 41.78859
34702098 -0.1807 41.46656
34682160 -0.29771 42.01866
34682152 -0.28551 41.94711
34662148 -0.30334 41.90886
34662130 -0.27608 41.74793
34662126 -0.27004 41.71213
34642170 -0.3609 42.10307
34642142 -0.31806 41.85276
34642088 -0.23684 41.36977
34642044 -0.17193 40.97599
34622162 -0.37247 42.02909
34622132 -0.32669 41.76089
34622108 -0.29043 41.54625
34602156 -0.38721 41.97295
34602152 -0.38099 41.93721
34582186 -0.4575 42.23858
34582178 -0.44509 42.16718
34582172 -0.43569 42.11351
34582064 -0.272 41.14768
34562164 -0.44732 42.03954
34522176 -0.51377 42.14171
34522152 -0.47648 41.92727
34522098 -0.3938 41.44446
34522072 -0.35465 41.21188
34522054 -0.3278 41.05081
34502178 -0.54083 42.15708
34502098 -0.41749 41.44197
34482192 -0.58681 42.27963
34482180 -0.56793 42.17243
34482120 -0.47477 41.63621
34482108 -0.45641 41.5289
34442140 -0.55319 41.80996
34442096 -0.48544 41.41662
34442086 -0.47021 41.32718
34402178 -0.66052 42.14442
34402172 -0.65104 42.09082
34402168 -0.64471 42.05509
34402118 -0.56662 41.60828
34382156 -0.64971 41.94535
34382138 -0.62148 41.7845
34362226 -0.78545 42.56788
34362190 -0.72752 42.24645
34362178 -0.70841 42.1393
34362154 -0.67046 41.92493
34362150 -0.66409 41.88918
34362088 -0.56779 41.33503
34322170 -0.74349 42.06275
34322110 -0.6491 41.52664
34322080 -0.60271 41.25845
34302166 -0.76103 42.02444
34282152 -0.76261 41.89681
34262234 -0.91903 42.62628
34262154 -0.78963 41.9121
34262140 -0.76739 41.78704
34262082 -0.67659 41.26871
34242156 -0.81665 41.92739
34242102 -0.73133 41.44494
34242074 -0.6878 41.19464
34222172 -0.86618 42.06768
34222096 -0.7456 41.38875
34202074 -0.73493 41.18953
34202062 -0.71638 41.08225
34162184 -0.95734 42.16699
34122094 -0.86063 41.35799
34102134 -0.94801 41.71271
34102106 -0.90327 41.46261
34082226 -1.12264 42.5312
34082176 -1.03998 42.08507
34042168 -1.07463 42.00839
34042160 -1.06153 41.93698
34022174 -1.10837 42.05926
34022170 -1.10178 42.02357
34002136 -1.07003 41.71743
34001970 -0.80893 40.23372
33982144 -1.10683 41.7862
33982076 -0.99726 41.17891
33962206 -1.23335 42.33677
33962182 -1.19326 42.12266
33962170 -1.17341 42.01557
33962088 -1.03998 41.28349
33962080 -1.02717 41.21202
33942216 -1.27418 42.42326
33942180 -1.21383 42.10214
33922200 -1.27123 42.27787
33922196 -1.26452 42.24219
33902190 -1.27833 42.18596
33902172 -1.2483 42.02541
33882200 -1.31916 42.27245
33862190 -1.32624 42.18057
33862186 -1.31949 42.14491
33862160 -1.27602 41.91296
33842170 -1.31654 41.99946
33782074 -1.22947 41.13455
33781984 -1.08608 40.33027
33762162 -1.40028 41.91766
33762130 -1.34502 41.63176
33742142 -1.38872 41.73612
33742110 -1.33545 41.45065
33742070 -1.27001 41.09347
33722150 -1.42591 41.80476
33722082 -1.31312 41.19791
33642042 -1.34184 40.82994
33642028 -1.31919 40.70489
33522164 -1.687638 41.902015
